Vendor,Country,Shipment Mode,Product Group,Freight Cost (USD),cost_per_kg,Line Item Value,is_delayed,delay_risk_prob,predicted_delay,risk_category
"Orgenics, Ltd",Tanzania,Air,HRDT,9894.85,19.82935871743487,83520.0,True,0.04786155845800724,0,Low
"Trinity Biotech, Plc",South Sudan,Air,HRDT,0.0,0.0,800.0,False,0.000972518755600012,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,24382.98,7.311238380809595,200000.0,False,0.01190280499138786,0,Low
Aurobindo Pharma Limited,Tanzania,Air,ARV,2454.46,9.625333333333334,5538.0,False,0.041650061475281074,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,4943.88,False,0.001894713603899344,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),C̫te d'Ivoire,Air,ARV,9768.22,11.573720379146918,22960.9,False,0.016037624250218936,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,4755.76,10.687101123595506,149604.0,False,0.009402530924507107,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,33315.55,False,0.0036686492817447195,0,Low
Aurobindo Pharma Limited,Rwanda,Air,ARV,98521.56,20.758862199747156,260224.0,True,0.44228216764735884,1,High
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ethiopia,Air,ARV,6941.12,9.534505494505494,21543.18,False,0.00900940143444271,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,55.08,False,0.0011238396898630338,0,Low
CIPLA LIMITED,South Africa,Ocean,ARV,6038.21,0.8357384083044983,740104.34,False,0.2365029305161571,1,High
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,2148.1,3.1682890855457226,43608.2,False,0.010591733351285191,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Ocean,ARV,24250.15,2.3972073942269674,683543.76,False,0.01487764426236741,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,19.55,False,0.0032972431139853637,0,Low
Aurobindo Pharma Limited,Uganda,Air,ARV,3231.11,5.619321739130435,11313.75,False,0.02634792796168957,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Uganda,Air,ARV,395.0,11.617647058823529,7650.0,False,0.002024744717792091,0,Low
"Trinity Biotech, Plc",Mozambique,Air,HRDT,897.87,21.899268292682926,3456.0,False,0.010198744718016715,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,0.0,0.0,193056.15,True,0.35278497453194446,1,High
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Rwanda,Air,ARV,2204.08,7.3962416107382545,4603.2,False,0.0009703266955894451,0,Low
"Orgenics, Ltd",C̫te d'Ivoire,Air,HRDT,36428.24,137.98575757575756,48080.0,False,0.03997443980876918,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,0.0,0.0,1232.8,False,0.018053424403446056,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,11884.14,7.906946107784431,124488.0,False,0.005481979169288772,0,Low
HETERO LABS LIMITED,Haiti,Ocean,ARV,0.0,0.0,1192.8,False,0.00821641411505493,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,82236.74,13.214967057689218,480000.0,False,0.014278807187385341,0,Low
"Standard Diagnostics, Inc.",C̫te d'Ivoire,Air,HRDT,5054.68,11.977914691943129,27080.0,False,0.0062734510620200724,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,10533.01,3.0601423590935504,151443.0,False,0.005020708237745825,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tanzania,Air,ARV,6758.01,4.786126062322946,211300.0,False,0.006977490213253552,0,Low
"Orgenics, Ltd","Congo, DRC",Air,HRDT,13037.01,17.47588471849866,120400.0,False,0.2303237721115126,1,High
"Orgenics, Ltd",South Sudan,Air,HRDT,0.0,0.0,800.0,False,0.011896819377238313,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,1779.1,1.514127659574468,291936.0,False,0.011982589391950581,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,13863.09,False,0.00549545439048081,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,3199.67,False,0.0009340320138559519,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,14.91,False,0.003550757252823088,0,Low
"Trinity Biotech, Plc",Mozambique,Air,HRDT,18937.3,14.970197628458498,118400.0,False,0.010156317800293984,0,Low
Aurobindo Pharma Limited,Cameroon,Air,ARV,37479.21,8.467964301852689,283818.3,False,0.12651058463104523,1,Elevated
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,50.66,False,0.0018091604284715093,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,3790.32,1.5872361809045228,180474.0,False,0.008187853038434988,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,22086.15,6.624520095980804,200000.0,False,0.12420937131700203,1,Elevated
"Trinity Biotech, Plc","Congo, DRC",Air,HRDT,0.0,0.0,224.0,False,0.009709276123988019,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,9535.67,8.886924510717614,94084.2,False,0.02272290288590986,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,49248.0,False,0.007366365459253798,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Air,ARV,0.0,0.0,390625.56,False,0.015114698874833524,0,Low
ASPEN PHARMACARE,Uganda,Air,ARV,1000.94,62.55875,10080.0,False,0.005133572933349338,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Uganda,Air,ARV,935.89,5.4097687861271675,28395.0,False,0.004113934333893328,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,6944.46,False,0.0033707605810182036,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,HRDT,1219.85,5.979656862745098,16895.0,False,0.045418800789409394,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,291978.46,False,0.332786708921861,1,High
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,Air,ARV,1253.45,14.746470588235294,4020.95,False,0.0028746717352685284,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",C̫te d'Ivoire,Air,HRDT,2516.62,11.491415525114155,16430.0,False,0.009409395352333563,0,Low
STRIDES ARCOLAB LIMITED,Zimbabwe,Air Charter,ARV,68350.52,6.951842961757527,347600.0,False,0.014661625322049367,0,Low
Aurobindo Pharma Limited,South Africa,Air,ARV,4885.2,1.5835332252836305,427180.42,False,0.3169942828267592,1,High
TURE PHARMACEUTICALS & MEDICAL SUPPLIES P.L.C.,Ethiopia,Truck,HRDT,0.0,0.0,440.44,False,0.05203079035729037,0,Moderate
"Orgenics, Ltd",Zambia,Air,HRDT,22614.24,18.149470304975925,209440.0,False,0.0894222357256093,1,Moderate
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,748.24,False,0.008683749331757442,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,15890.52,12.318232558139535,283020.0,True,0.3153199931510781,1,High
HETERO LABS LIMITED,Zimbabwe,Air Charter,ARV,12091.91,8.23699591280654,73980.06,False,0.016877468646879067,0,Low
Aurobindo Pharma Limited,Tanzania,Air,ARV,18044.49,22.0054756097561,18028.4,False,0.05824948872319271,0,Moderate
Aurobindo Pharma Limited,"Congo, DRC",Air,ARV,1961.49,36.32388888888889,6050.0,False,0.11995071284578715,1,Elevated
CIPLA LIMITED,South Africa,Ocean,ARV,13731.6,1.3520677432059867,1029000.0,False,0.12023267685365283,1,Elevated
"Trinity Biotech, Plc",Botswana,Air,HRDT,592.46,296.23,160.0,False,0.008602184702043762,0,Low
"Orgenics, Ltd","Congo, DRC",Air,HRDT,0.0,0.0,19720.8,False,0.20557690935958722,1,High
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Haiti,Air,ARV,290.0,2.6605504587155964,5800.32,False,0.016102105094903025,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Rwanda,Air,HRDT,27313.0,13.711345381526105,73206.0,False,0.011031261984066336,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,850.06,False,0.0006525593212233929,0,Low
MICRO LABS LIMITED,Vietnam,Air,ARV,10627.8,4.522468085106382,83441.0,False,0.0027208192049206666,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,0.0,0.0,273600.0,False,0.007547399671521149,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Mozambique,Air,ARV,0.0,0.0,5550.0,False,0.01762750965582808,0,Low
Aurobindo Pharma Limited,South Africa,Air,ARV,4116.81,1.282095920274058,168649.8,False,0.34152607001739593,1,High
Aurobindo Pharma Limited,Ethiopia,Air,ARV,516.35,13.23974358974359,10000.0,False,0.006850101376325573,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,15331.5,1.396311475409836,579405.12,False,0.31203744930186345,1,High
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,119.68,False,0.003911745013160115,0,Low
MICRO LABS LIMITED,Haiti,Ocean,ARV,0.0,0.0,128333.7,False,0.006114260105211655,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,1944.25,False,0.004265312847835479,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,0.0,0.0,164160.0,False,0.01257094631601497,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,574.65,False,0.0030833747574367577,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,28734.43,22.052517267843438,244216.0,False,0.2794521559663663,1,High
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Cameroon,Air,ARV,8024.1,8.45532139093783,138606.0,False,0.0034027001498843626,0,Low
BIO-RAD LABORATORIES (FRANCE),Uganda,Air,HRDT,0.0,0.0,99402.4,False,0.0350537292808644,0,Low
"Trinity Biotech, Plc","Congo, DRC",Air,HRDT,0.0,0.0,480.0,False,0.007210437263622825,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,580.11,False,0.0043227788559177215,0,Low
ASPEN PHARMACARE,Uganda,Air,ARV,0.0,0.0,6984.0,False,0.0015548787395409686,0,Low
"Trinity Biotech, Plc","Congo, DRC",Air,HRDT,0.0,0.0,6848.0,False,0.007207968994040953,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,Ocean,ARV,0.0,0.0,4147.2,False,0.01790221020634057,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,2682.45,False,0.006019039884765165,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,23623.43,7.085611877624475,200000.0,False,0.011531548824883933,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,0.0,0.0,1650.0,False,0.013618656798097756,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,16061.5,15.808562992125983,151200.0,False,0.1377275347364792,1,Elevated
CIPLA LIMITED,Vietnam,Air,ARV,12704.0,3.241643276346007,248460.0,False,0.005845890437533556,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,0.0,0.0,7840.8,False,0.07952021705590123,1,Moderate
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Uganda,Air,ARV,1114.0,12.108695652173912,42957.0,False,0.003266505455376808,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,19056.13,5.1184877786731136,110040.0,False,0.004089042368175806,0,Low
CIPLA LIMITED,South Africa,Air,ARV,3646.13,1.0291081004798195,405294.96,True,0.8763653349643895,1,High
BRISTOL-MYERS SQUIBB,Haiti,Air,ARV,0.0,0.0,2850.0,False,0.0032613756946238827,0,Low
"Orgenics, Ltd",South Sudan,Air,HRDT,0.0,0.0,2670.0,False,0.011973457928751052,0,Low
"Orgenics, Ltd",C̫te d'Ivoire,Air,HRDT,125.42,0.0976791277258567,236320.0,False,0.03408861015051898,0,Low
MICRO LABS LIMITED,Zimbabwe,Air,ARV,5697.64,7.122050000000001,23386.22,False,0.009450914449949362,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,11203.81,1.0154817366083566,581955.51,False,0.32417919756122227,1,High
"Trinity Biotech, Plc","Congo, DRC",Air,HRDT,0.0,0.0,2464.0,False,0.007228808482125578,0,Low
"Standard Diagnostics, Inc.",Kenya,Air,HRDT,33718.08,6.6087965503724035,306080.0,False,0.02153715629135581,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,ARV,5808.69,7.31573047858942,24316.98,False,0.004763671950278336,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,369.49,False,0.3095463953671424,1,High
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,71.35,False,0.016025820813151355,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,7421.81,8.228170731707317,77565.6,False,0.02360857907971539,0,Low
EMCURE PHARMACEUTICALS LTD,Rwanda,Air,ARV,6949.93,6.65065071770335,144000.0,False,0.0062625919720833804,0,Low
"Orgenics, Ltd",Uganda,Air,HRDT,8399.6,8.316435643564358,200000.0,False,0.023301045104824707,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,0.0,0.0,13304.72,False,0.0009734137760172201,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,1871.52,False,0.0032298120511846332,0,Low
"Trinity Biotech, Plc",South Sudan,Air,HRDT,0.0,0.0,1120.0,False,0.0012858041056093806,0,Low
"Standard Diagnostics, Inc.",Zimbabwe,Air,HRDT,12127.58,7.15913813459268,101600.0,False,0.007441797363228382,0,Low
CIPLA LIMITED,South Africa,Ocean,ARV,10758.45,2.465272685609533,420550.0,False,0.009146077755336319,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,0.0,0.0,118417.75,False,0.0055732409965188546,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,0.0,0.0,35154.0,False,0.004361341656008212,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,143.05,False,0.0027916034604119214,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,807.65,403.825,560.0,False,0.1261330963835584,1,Elevated
"Orgenics, Ltd",Nigeria,Air,HRDT,26294.95,11.397897702644126,505609.0,False,0.2695848982519269,1,High
"Orgenics, Ltd",Rwanda,Air,HRDT,46723.42,40.48823223570191,355950.0,False,0.06237903600684347,0,Moderate
Hoffmann-La Roche ltd Basel,Guatemala,Air,ARV,566.56,18.276129032258062,41553.18,False,0.0015928507083651181,0,Low
HETERO LABS LIMITED,Cameroon,Air,ARV,15773.2,9.664950980392158,62191.8,False,0.05114330835052273,0,Moderate
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1607.43,False,0.0013355546568223043,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,4295.6,0.984326306141155,633803.11,True,0.5005330395158598,1,High
"Orgenics, Ltd",Burundi,Air,HRDT,15012.16,15.670313152400835,128640.0,False,0.08660215870141845,1,Moderate
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,183.49,False,0.0009639591492266033,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,16429.13,0.7862332503828484,1048441.38,True,0.1935102791296063,1,Elevated
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),C̫te d'Ivoire,Air,ARV,1924.57,4.787487562189055,181440.0,False,0.029185627063849758,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,1368.05,False,0.00411948025812053,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Haiti,Air,ARV,3463.53,7.111971252566735,51433.2,False,0.018206661898202844,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,1849.17,1.5058387622149838,46571.76,False,0.017923372347084715,0,Low
CIPLA LIMITED,Rwanda,Air,ARV,0.0,0.0,61808.6,False,0.007489938100247793,0,Low
GLAXOSMITHKLINE EXPORT LIMITED,South Africa,Air,ARV,10277.92,0.8380560991519895,320640.0,False,0.05093365662866928,0,Moderate
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,13674.64,4.012511737089202,268463.72,False,0.009838503394666357,0,Low
STRIDES ARCOLAB LIMITED,Uganda,Ocean,ARV,7769.41,1.9850306591722022,203049.88,False,0.008525867883501567,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,6147.08,0.8192829534852726,555432.71,False,0.06968002961113987,1,Moderate
Aurobindo Pharma Limited,C̫te d'Ivoire,Air,ARV,1721.91,23.91541666666667,9097.0,False,0.01883741587826343,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,16002.97,12.424666149068322,282664.0,False,0.3177988031161671,1,High
HETERO LABS LIMITED,Vietnam,Air,ARV,0.0,0.0,10877.5,False,0.0030731428540566935,0,Low
MICRO LABS LIMITED,Haiti,Air,ARV,0.0,0.0,34815.0,False,0.008610630268254545,0,Low
CIPLA LIMITED,Haiti,Air,ARV,2076.58,8.98952380952381,9338.4,False,0.041106544541144256,0,Low
Orasure Technologies Inc.,Haiti,Air,HRDT,3254.23,17.40229946524064,29750.0,False,0.007428070017485133,0,Low
STRIDES ARCOLAB LIMITED,Vietnam,Air,ARV,9145.1,3.6046905794245174,117500.0,False,0.00435698190163925,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,63.01,False,0.0033589349282121934,0,Low
STRIDES ARCOLAB LIMITED,Vietnam,Air,ARV,6475.64,4.615566642908054,70140.45,False,0.004356949294290571,0,Low
"Orgenics, Ltd","Congo, DRC",Air,HRDT,0.0,0.0,4480.0,False,0.08123092723841238,1,Moderate
"Orgenics, Ltd",Uganda,Air,HRDT,32471.83,24.124687964338783,242800.0,False,0.03892895249107396,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,3147.88,1.9479455445544556,58031.4,False,0.0028715661632494676,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,35912.43,14.533561311210036,542989.0,False,0.9528248160932655,1,High
MICRO LABS LIMITED,Vietnam,Air,ARV,2040.93,2.1735143769968053,41271.2,False,0.002604310252814151,0,Low
"Trinity Biotech, Plc",South Sudan,Air,HRDT,0.0,0.0,14400.0,False,0.0012912359701854126,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,5964.52,6.561628162816282,65100.0,False,0.019978978450835797,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,35813.98,23.36202217873451,284800.0,False,0.27440347986738073,1,High
Aurobindo Pharma Limited,Tanzania,Air,ARV,21225.33,4.603194534808068,379314.65,True,0.5422994565739591,1,High
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,366.99,False,0.0009679667793897709,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,Air,ARV,1264.16,18.59058823529412,2592.59,False,0.018539651506485517,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,850.2,False,0.009853169229260985,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Uganda,Air,ARV,1013.7,18.430909090909093,2308.45,False,0.0033944008410782185,0,Low
"Orgenics, Ltd",South Sudan,Air,HRDT,0.0,0.0,31150.0,False,0.014095218814687305,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Rwanda,Air,HRDT,53062.21,13.27883133133133,146853.0,False,0.008055574000567774,0,Low
MICRO LABS LIMITED,Uganda,Air,ARV,1678.53,186.50333333333333,509.04,False,0.0046833658592889986,0,Low
Aurobindo Pharma Limited,Rwanda,Air,ARV,49069.74,8.839801837506755,131026.5,False,0.036242300200548326,0,Low
"Orgenics, Ltd",Kenya,Air,HRDT,9507.81,9.711756894790602,260000.0,False,0.14569993294527417,1,Elevated
HETERO LABS LIMITED,South Africa,Ocean,ARV,8134.37,1.0325425234831176,435675.0,False,0.10967686254981275,1,Elevated
Aurobindo Pharma Limited,Zambia,Air,ARV,6637.36,5.2139512961508245,27956.25,False,0.09535142532503284,1,Moderate
"Trinity Biotech, Plc",Liberia,Air,HRDT,498.72,71.24571428571429,640.0,False,0.0016764268174888609,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,690.02,230.00666666666666,560.0,False,0.0933566780661828,1,Moderate
Aurobindo Pharma Limited,Ghana,Air,ARV,21807.62,7.8642697439596105,60191.04,False,0.03550520741813346,0,Low
"Orgenics, Ltd",South Sudan,Air,HRDT,0.0,0.0,400.0,True,0.8162333731598207,1,High
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,11850.3,False,0.07921724290151869,1,Moderate
HETERO LABS LIMITED,Rwanda,Air,ARV,45060.6,9.85146480104941,195455.95,False,0.014046497738841137,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,253.94,False,0.0017863446010513194,0,Low
Aurobindo Pharma Limited,South Africa,Ocean,ARV,11372.22,8.891493354182955,60060.54,True,0.5128669042555537,1,High
"Orgenics, Ltd",Rwanda,Air,HRDT,11855.59,14.91269182389937,271950.0,False,0.16544637456720918,1,Elevated
CIPLA LIMITED,Haiti,Ocean,ARV,0.0,0.0,51380.46,False,0.02142832814236757,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tanzania,Air,ARV,2215.81,9.63395652173913,11618.64,False,0.02087146339081074,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,ARV,17654.94,9.55353896103896,59883.26,False,0.003981521678468576,0,Low
Aurobindo Pharma Limited,Zimbabwe,Air Charter,ARV,19430.86,6.770334494773519,135528.9,False,0.03204062361031581,0,Low
"Orgenics, Ltd",Swaziland,Air,HRDT,1360.14,22.669,10400.0,False,0.01872830604551906,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Zambia,Air,ARV,10365.14,13.692391017173051,23423.2,False,0.030293200740988985,0,Low
"Orgenics, Ltd",Cameroon,Air,HRDT,0.0,0.0,250.0,False,0.013982548995029005,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,94109.04,False,0.03967116245607006,0,Low
STRIDES ARCOLAB LIMITED,Vietnam,Air,ARV,10122.75,4.305720969800085,117500.0,False,0.19476060619720958,1,Elevated
"Trinity Biotech, Plc",Namibia,Air,HRDT,6897.71,28.15391836734694,23296.0,False,0.0017159089858736678,0,Low
HETERO LABS LIMITED,Nigeria,Air,ARV,0.0,0.0,31617.0,False,0.0024066910244510856,0,Low
LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),Rwanda,Air,ARV,733.64,43.15529411764706,7311.6,False,0.0035951707306374546,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,403.66,57.66571428571429,250.0,False,0.013156029631677873,0,Low
"Orgenics, Ltd",South Sudan,Air,HRDT,0.0,0.0,2696.0,False,0.007883204906204535,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,0.0,0.0,304000.0,False,0.006117397527905427,0,Low
CIPLA LIMITED,Haiti,Air,ARV,1342.44,26.8488,2410.0,False,0.010205546023969886,0,Low
"Orgenics, Ltd",Kenya,Air,HRDT,13336.64,10.703563402889245,644182.0,False,0.0857489442127786,1,Moderate
"Orgenics, Ltd",Nigeria,Air,HRDT,29251.24,22.449148119723716,244216.0,True,0.367187002538146,1,High
"Orgenics, Ltd",Nigeria,Air,HRDT,29274.16,11.36860582524272,565150.0,False,0.2726982111727539,1,High
Aurobindo Pharma Limited,South Africa,Ocean,ARV,8809.05,800.8227272727272,665.0,True,0.6344692844619956,1,High
"Trinity Biotech, Plc",Namibia,Air,HRDT,1640.99,6.590321285140562,13312.0,False,0.0017298622873161038,0,Low
CIPLA LIMITED,Haiti,Air,ARV,5915.63,7.294241676942047,28321.2,False,0.03936045663254237,0,Low
Premier Medical Corporation Ltd.,Zimbabwe,Air,HRDT,13380.07,5.4390528455284555,180000.0,False,0.007699254194201815,0,Low
STRIDES ARCOLAB LIMITED,South Africa,Ocean,ARV,12225.76,1.5191053677932407,407322.76,False,0.20530288622308498,1,High
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,36814.05,False,0.046907633531462226,0,Low
CIPLA LIMITED,Rwanda,Air,ARV,3011.72,60.234399999999994,2466.24,False,0.010083720917649598,0,Low
HETERO LABS LIMITED,Vietnam,Air,ARV,3789.5,1.5055621771950736,166320.0,False,0.008203933184744935,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,27136.6,29.08531618435155,215291.0,False,0.2780488908115906,1,High
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,428.24,False,0.0052922102164489945,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,0.0,0.0,36096.7,False,0.00618277240273466,0,Low
Aurobindo Pharma Limited,"Congo, DRC",Air,ARV,1678.57,55.95233333333333,312.0,False,0.1351246141978355,1,Elevated
HETERO LABS LIMITED,Vietnam,Air,ARV,4427.52,1.4962892869212574,218988.0,False,0.008105655475152644,0,Low
Aurobindo Pharma Limited,Ghana,Ocean,ARV,11447.38,2.0939052496798976,19824.09,False,0.03469171327971833,0,Low
"Orgenics, Ltd",South Sudan,Air,HRDT,0.0,0.0,920.0,False,0.009270412308118078,0,Low
"Trinity Biotech, Plc","Congo, DRC",Air,HRDT,0.0,0.0,864.0,False,0.01090741632058473,0,Low
PHARMACY DIRECT,South Africa,Truck,ARV,0.0,0.0,51.13,False,0.00444056705874823,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,278.66,False,0.010233210997921257,0,Low
"Trinity Biotech, Plc",Dominican Republic,Air,HRDT,1083.85,8.088432835820894,13216.0,False,0.0016243781699029904,0,Low
